time,open,high,low,close,VWAP,Upper Band,Lower Band,Middle of Bands,Slow MA,VWAP
2019-01-03T07:00:00+01:00,6199,6201.1,6176.2,6196.7,,,,,38.497375474228114,
2019-01-03T08:00:00+01:00,6196.6,6219.2,6196.6,6199.1,,,,,38.56578394200365,
2019-01-03T09:00:00+01:00,6198.7,6210.1,6184,6190.6,,,,,38.3689699794851,
2019-01-03T10:00:00+01:00,6190.9,6204.9,6184.1,6185.6,,,,,37.8110983125244,
2019-01-03T11:00:00+01:00,6185.7,6200.6,6176,6185.9,,,,,37.62354142397113,
2019-01-03T12:00:00+01:00,6186.4,6198.7,6180.4,6193.9,,,,,38.23836081578263,
2019-01-03T13:00:00+01:00,6193.2,6233.9,6192.6,6233.9,,,,,41.6091925391966,
2019-01-03T14:00:00+01:00,6234,6259.6,6226.6,6256.2,,,,,45.79047839041189,
2019-01-03T15:00:00+01:00,6255.9,6291.1,6225.2,6239.2,,,,,46.27770184258816,
2019-01-03T16:00:00+01:00,6236.6,6237.9,6158.3,6200.3,,,,,43.42552679478642,
2019-01-03T17:00:00+01:00,6200.5,6271.8,6195.5,6242.5,,,,,44.081893536957196,
2019-01-03T18:00:00+01:00,6242.4,6252.4,6207.1,6235.4,,,,,46.31434245521952,
2019-01-03T19:00:00+01:00,6234.9,6236.1,6168.7,6175.2,,,,,43.18245665521065,
2019-01-03T20:00:00+01:00,6175.6,6221.6,6161.4,6168.4,,,,,40.125174894100816,
2019-01-03T21:00:00+01:00,6168.5,6190.2,6138,6147.3,,,,,38.964742922946584,
2019-01-03T22:00:00+01:00,6147,6171.4,6146.7,6161.7,,,,,39.03439267386905,
2019-01-03T23:00:00+01:00,6161.9,6161.9,6161.9,6161.9,,,,,39.99277877400523,
2019-01-04T00:00:00+01:00,6159,6172.3,6150.4,6156.5,,,,,39.75691597144535,
2019-01-04T01:00:00+01:00,6155.5,6161.8,6126.4,6135.5,,,,,38.55138890829926,
2019-01-04T02:00:00+01:00,6136.2,6167.9,6133.9,6159.7,,,,,39.321704991209174,
2019-01-04T03:00:00+01:00,6159.8,6178.5,6148,6177.7,,,,,42.26941876093419,
2019-01-04T04:00:00+01:00,6177.8,6195.4,6174.9,6185.2,,,,,43.993486042954686,
2019-01-04T05:00:00+01:00,6184.9,6197.8,6184.9,6193.4,,,,,45.05224752392498,
2019-01-04T06:00:00+01:00,6192.9,6206,6187.3,6200.5,,,,,46.094344046340396,
2019-01-04T07:00:00+01:00,6202.3,6229.3,6199.2,6225.2,,47.441339575588785,35.83735086478677,41.63934522018778,48.21833635198804,
2019-01-04T08:00:00+01:00,6225.4,6237.8,6219.7,6234.4,,47.57999727459614,35.75435682498933,41.667177049792734,50.443149612294036,
2019-01-04T09:00:00+01:00,6234,6249.7,6219.4,6232.3,,48.35720486507266,35.53664121534757,41.946923040210116,50.887875583827615,
2019-01-04T10:00:00+01:00,6232.2,6265.8,6223.4,6247.8,,49.34853061024058,35.394289140922474,42.37140987558153,51.76656203294779,
2019-01-04T11:00:00+01:00,6247.9,6267.8,6242.3,6265.4,,50.558400805122616,35.12444667396349,42.84142373954305,53.89962208902455,
2019-01-04T12:00:00+01:00,6265.2,6274.9,6251.4,6262.8,,51.579552277501286,34.89377678377901,43.23666453064015,54.81207073693307,
2019-01-04T13:00:00+01:00,6262.7,6265.3,6237.7,6240.9,,52.14549898954233,34.984686562164484,43.56509277585341,52.96639314135681,
2019-01-04T14:00:00+01:00,6241.2,6254.7,6216.2,6238.4,,52.638514240481314,35.12897393323597,43.88374408685864,51.136143064837185,
2019-01-04T15:00:00+01:00,6237.9,6299.7,6230.3,6296.2,,53.938426079211226,34.88904959218313,44.41373783569718,54.5896076989078,
2019-01-04T16:00:00+01:00,6296.4,6373.2,6269.5,6373.1,,56.17479042968146,34.230114066907355,45.202452248294406,61.81215344334485,
2019-01-04T17:00:00+01:00,6372.4,6404.1,6364.6,6392.4,,58.338779103332776,33.74145901558986,46.04011905946132,66.14585627821849,
2019-01-04T18:00:00+01:00,6392.1,6428,6381.4,6419.6,,60.539191647235015,33.31571045175892,46.927451049496966,67.89076356244726,
2019-01-04T19:00:00+01:00,6420.4,6449.7,6416.6,6426.4,,62.53788499283691,33.16116865797291,47.84952682540491,69.12890200052618,
2019-01-04T20:00:00+01:00,6427.2,6440.5,6399,6400,,63.80208333997955,33.52244571069745,48.6622645253385,67.30292740183042,
2019-01-04T21:00:00+01:00,6399.8,6422.6,6391.4,6419.6,,65.11486955106582,33.92341438184292,49.51914196645437,66.00699882181199,
2019-01-04T22:00:00+01:00,6420.1,6426.1,6410.4,6415.8,,66.26465517943595,34.382398210138696,50.32352669478732,66.4798176964126,
2019-01-07T00:00:00+01:00,6432.9,6437.1,6423.3,6434.8,,67.5451053075133,34.473313752579415,51.009209530046355,66.9403411202603,
2019-01-07T01:00:00+01:00,6435.3,6478.8,6430.6,6456.3,,68.89656341503284,34.42436655019897,51.660464982615906,68.51842928349774,
2019-01-07T02:00:00+01:00,6456,6465.6,6440,6445,,69.97734279617856,34.6429566653681,52.31014973077333,68.3936852549467,
2019-01-07T03:00:00+01:00,6445.3,6451.9,6437.3,6438,,70.83662225111561,35.24179300783236,53.039207629473985,66.86415179137371,
2019-01-07T04:00:00+01:00,6438.3,6443.9,6434.3,6442.5,,71.71135222950066,35.54323656417496,53.62729439683781,66.4733528600533,
2019-01-07T05:00:00+01:00,6442.3,6444.1,6434.1,6438,,72.46508295014473,35.960798868110146,54.21294090912744,66.26780820932834,
2019-01-07T06:00:00+01:00,6437.9,6447.5,6434,6436.3,,73.03390914350825,36.871003848605774,54.95245649605701,65.71021234193722,
2019-01-07T07:00:00+01:00,6436.8,6439,6418.5,6436.3,,73.49929245433407,37.91818708099224,55.708739767663154,65.55375548920787,
2019-01-07T08:00:00+01:00,6436.4,6450.5,6429.8,6444.3,,73.8483746465244,39.23339874591245,56.54088669621843,65.96805632569054,
2019-01-07T09:00:00+01:00,6444.1,6444.8,6408.9,6410.5,,73.81517840819187,40.44318839024157,57.12918339921672,63.181934410279716,
2019-01-07T10:00:00+01:00,6410.4,6422.3,6397.8,6403.8,,73.65846076337512,41.70551045583279,57.681985609603956,59.3914603015591,
2019-01-07T11:00:00+01:00,6404,6415.8,6398.8,6408.8,,73.40504346161308,43.13064584637862,58.26784465399585,59.114157302690366,
2019-01-07T12:00:00+01:00,6408.6,6410.5,6387.1,6398.9,,72.83267996370509,44.88027104677133,58.85647550523821,58.517717134081494,
2019-01-07T13:00:00+01:00,6398.8,6419.5,6393.8,6415.8,,72.45342163040964,46.36331161543071,59.40836662292017,58.71057846292281,
2019-01-07T14:00:00+01:00,6415.6,6420.5,6398.6,6403.3,,72.08762149048023,47.55267845935049,59.82014997491536,58.6518847454458,
2019-01-07T15:00:00+01:00,6403.5,6445.4,6402.9,6427.5,,71.7767476185031,48.81080476791262,60.29377619320786,59.04544873784529,
2019-01-07T16:00:00+01:00,6426.1,6471.6,6409.5,6464.8,,71.62551182417802,50.0891756058042,60.85734371499111,62.684541105212794,
2019-01-07T17:00:00+01:00,6464.6,6508.1,6450.6,6506.3,,71.6955188118364,51.31710867676554,61.50631374430097,66.70748241492333,
2019-01-07T18:00:00+01:00,6506.1,6517,6491.6,6511.5,,71.91886482718368,52.225352481725785,62.07210865445474,68.8693403228698,
2019-01-07T19:00:00+01:00,6511.6,6523,6491.4,6496.4,,71.91882187897346,53.11845591730267,62.518638898138065,67.65267722752472,
2019-01-07T20:00:00+01:00,6496,6504.9,6469.4,6473,,71.64853455401493,54.05111236921304,62.84982346161398,64.10902730553472,
2019-01-07T21:00:00+01:00,6472.9,6507,6471.8,6488.6,,71.49899467856858,54.83805366556614,63.168524172067364,62.81461168974565,
2019-01-07T22:00:00+01:00,6489.4,6494.9,6481.1,6492.3,,71.44185609735467,55.42422594350244,63.43304102042856,63.81432058887238,
2019-01-07T23:00:00+01:00,6492.1,6492.1,6492.1,6492.1,,71.32201586654101,56.094331562318686,63.70817371442985,63.98611295709573,
2019-01-08T00:00:00+01:00,6491.6,6494.5,6478.5,6483,,70.81447437532198,57.24177247488159,64.02812342510178,63.082794020801515,
2019-01-08T01:00:00+01:00,6483.1,6503.1,6483.1,6501.3,,70.11964507742552,58.72081136509592,64.42022822126071,63.24106968096167,
2019-01-08T02:00:00+01:00,6501.4,6504.8,6488.1,6497.9,,70.01099088974968,59.14547107508287,64.57823098241627,63.94143617325425,
2019-01-08T03:00:00+01:00,6498,6515.8,6495.5,6509.6,,69.99393751537568,59.13608038755797,64.56500895146682,64.27342585684875,
2019-01-08T04:00:00+01:00,6510,6514,6505.5,6506.3,,69.87656416130545,59.09747052493686,64.48701734312115,64.59522441020141,
2019-01-08T05:00:00+01:00,6506,6517.3,6502.1,6516,,69.63736815142937,59.13164274562865,64.38450544852901,64.82220401250447,
2019-01-08T06:00:00+01:00,6515.8,6518.5,6493.3,6497.4,,69.27059100095285,59.02930255219996,64.1499467765764,63.39870236926543,
2019-01-08T07:00:00+01:00,6496.1,6508.8,6489.9,6505.1,,69.19958214289889,58.933367053241106,64.06647459807,61.89640294402744,
2019-01-08T08:00:00+01:00,6505,6513.8,6491.8,6492.8,,69.06459838419495,58.65759035178211,63.86109436798853,61.09650787581842,
2019-01-08T09:00:00+01:00,6492.6,6524,6491,6519.3,,68.93954459155698,58.61086642738638,63.775205509471675,61.52824319024107,
2019-01-08T10:00:00+01:00,6519.1,6527.4,6510.9,6512.3,,68.67168121259796,58.5307159797664,63.60119859618218,62.52211299955208,
2019-01-08T11:00:00+01:00,6512.1,6527,6505,6525.3,,68.23406695089842,58.621902716056084,63.427984833477254,62.61567779159237,
2019-01-08T12:00:00+01:00,6525.5,6543.6,6518.1,6537.8,,68.04860989328233,58.66241835881164,63.355514126046984,64.21704926264859,
2019-01-08T13:00:00+01:00,6537.6,6544.6,6522.3,6531.9,,67.9000192639523,58.6569184334364,63.27846884869435,64.32238005006454,
2019-01-08T14:00:00+01:00,6531.4,6547.5,6524,6546.5,,67.80968150970324,58.67796326342631,63.24382238656477,64.57459328885574,
2019-01-08T15:00:00+01:00,6546.4,6573,6523.1,6528.9,,67.64413020154656,58.59025869049443,63.11719444602049,63.526143363872606,
2019-01-08T16:00:00+01:00,6529,6545.5,6455.5,6472.1,,68.22403157626229,57.16361973994379,62.69382565810304,56.3602679580878,
2019-01-08T17:00:00+01:00,6472.2,6510.2,6469.2,6508.1,,68.16927171123575,56.66205108570267,62.41566139846921,53.6276936808363,
2019-01-08T18:00:00+01:00,6508.2,6533.5,6498.2,6510.2,,67.99336763454457,56.2487765233962,62.121072078970386,56.23124548043549,
2019-01-08T19:00:00+01:00,6510.4,6550.9,6500.7,6544.1,,67.99566150218986,56.27623891541204,62.13595020880095,58.42684418591918,
2019-01-08T20:00:00+01:00,6544,6556.9,6535.2,6545,,67.98998060219729,56.38719715830857,62.18858888025293,60.53924592336223,
2019-01-08T21:00:00+01:00,6545.1,6559.3,6531.5,6552.1,,68.0010924200933,56.49391807824801,62.24750524917066,61.01059298897541,
2019-01-08T22:00:00+01:00,6551.1,6555.5,6538.8,6539.2,,67.96719333449285,56.61158705508145,62.289390194787146,60.23133948116328,
2019-01-08T23:00:00+01:00,6540.5,6540.5,6540.5,6540.5,,67.97217600688423,56.57063218466771,62.271404095775964,59.11685885521311,
2019-01-09T00:00:00+01:00,6538.5,6558.3,6535.1,6557.6,,67.93263780855727,56.83975007882197,62.38619394368962,60.29754847678782,
2019-01-09T01:00:00+01:00,6557.5,6566,6554.6,6557.2,,67.93932791427399,56.875018643723294,62.40717327899864,61.3535248526306,
2019-01-09T02:00:00+01:00,6557.5,6585.8,6555.5,6582.5,,67.918821440159,56.87543051153701,62.397125975848,62.870385651905096,
2019-01-09T03:00:00+01:00,6582.2,6597.1,6575,6589,,67.59173656391488,56.99888192507593,62.2953092444954,64.80579382836837,
2019-01-09T04:00:00+01:00,6588.7,6592.2,6581.7,6589.5,,67.19487689899938,57.16930050170815,62.182088700353766,65.21370663946794,
2019-01-09T05:00:00+01:00,6589.8,6593.3,6580.7,6585.2,,67.04340220967738,57.20529561850158,62.12434891408948,64.74635161062409,
2019-01-09T06:00:00+01:00,6585.3,6589.8,6581,6585,,67.14043649148267,57.23741609784619,62.188926294664434,64.22526640881588,
2019-01-09T07:00:00+01:00,6584.7,6585.5,6563.2,6565.7,,67.05360458629451,57.093574058940035,62.07358932261727,61.951698634718056,
2019-01-09T08:00:00+01:00,6565.8,6576.3,6550.8,6556.7,,66.976306957655,56.801234997957565,61.88877097780628,58.71168020228391,
2019-01-09T09:00:00+01:00,6558,6578.6,6550.3,6572.8,,66.85122740037133,56.70480625831192,61.778016829341624,58.96138057140965,
2019-01-09T10:00:00+01:00,6573.2,6585,6566.8,6577,,66.81605007702636,56.6595288636006,61.73778947031348,60.51610839342398,
2019-01-09T11:00:00+01:00,6576.8,6578.5,6560.5,6574.5,,66.66115957220009,56.576291706398884,61.618725639299484,60.53311945024541,
2019-01-09T12:00:00+01:00,6574.3,6577.6,6560.2,6570.7,,66.54162502939634,56.443461100811284,61.49254306510382,59.772247284689804,
2019-01-09T13:00:00+01:00,6570.6,6576.2,6554.5,6574.7,,66.31580424538679,56.37760992896971,61.346707087178245,59.649110470787974,
2019-01-09T14:00:00+01:00,6574.6,6583.7,6572.5,6576.7,,66.13995581498456,56.3237151749299,61.23183549495723,60.1631957177097,
2019-01-09T15:00:00+01:00,6576.5,6600.8,6556.6,6594.8,,65.97730284438094,56.36659579446413,61.17194931942254,61.85132196065719,
2019-01-09T16:00:00+01:00,6594.5,6602,6548.2,6570.5,,65.9740524559854,56.12351936331498,61.04878590965019,60.28685941904581,
2019-01-09T17:00:00+01:00,6570.3,6615.2,6565.8,6603.7,,65.97641846782082,56.12389025331518,61.050154360568,59.82588864350026,
2019-01-09T18:00:00+01:00,6603.8,6621.2,6598.2,6618.7,,66.19016938578461,56.18705571367773,61.188612549731175,63.47356075719448,
2019-01-09T19:00:00+01:00,6618.6,6622.1,6602.1,6609.8,,66.14153994457307,56.18343068571854,61.1624853151458,63.437869418063556,
2019-01-09T20:00:00+01:00,6609.3,6632.3,6579.8,6610.6,,66.17278913480399,56.193669469128004,61.183229301965994,62.43059778754429,
2019-01-09T21:00:00+01:00,6611,6624.1,6584.8,6602,,66.04551469821179,56.1399349763888,61.092724837300295,61.42974966821865,
2019-01-09T22:00:00+01:00,6602.6,6605.3,6580.3,6591.6,,65.78707572746984,55.9802627447911,60.88366923613047,59.124528143444515,
2019-01-09T23:00:00+01:00,6591.5,6591.5,6591.5,6591.5,,65.6202024510048,55.805743243542366,60.71297284727358,57.86659621961046,
2019-01-10T00:00:00+01:00,6583.5,6590.7,6574.3,6580.6,,65.35119361149144,55.47069213202086,60.41094287175615,56.53824509449228,
2019-01-10T01:00:00+01:00,6580.7,6591.5,6563.7,6564.5,,65.60236277717355,54.63248669772698,60.117424737450264,53.40182549687619,
2019-01-10T02:00:00+01:00,6564.6,6567.6,6541,6560,,65.65766254040233,54.54445264425967,60.101057592331,51.092218207860476,
2019-01-10T03:00:00+01:00,6559.8,6564,6547.1,6551.2,,66.17037212685955,53.59695076235103,59.88366144460529,49.65371770247161,
2019-01-10T04:00:00+01:00,6551,6567.1,6547.8,6565.7,,66.34718583917115,53.15333020920048,59.75025802418581,50.26765282196724,
2019-01-10T05:00:00+01:00,6565.6,6572.7,6559.3,6570.7,,66.38136037324041,52.67110352015952,59.526231946699966,52.35054272152888,
2019-01-10T06:00:00+01:00,6570.8,6572.2,6548.7,6555.6,,66.57495455665881,51.82409617750147,59.19952536708014,51.17679075256586,
2019-01-10T07:00:00+01:00,6555.7,6563.2,6549.2,6552.6,,66.69899500700892,50.95890252382083,58.82894876541488,49.156778907128796,
2019-01-10T08:00:00+01:00,6552.5,6560,6544.5,6546,,66.95484748419649,50.017997552503715,58.4864225183501,48.10859105275246,
2019-01-10T09:00:00+01:00,6546.2,6552.7,6528.5,6537.7,,67.25378953592615,48.919356459305746,58.086572997615946,46.49647080263122,
2019-01-10T10:00:00+01:00,6537.6,6554.6,6536.5,6545.8,,67.23145969628315,48.131618438984844,57.681539067634,46.61452981461408,
2019-01-10T11:00:00+01:00,6545.7,6562.7,6543,6546.5,,67.14794810477497,47.42015377541238,57.28405094009368,47.71064987475179,
2019-01-10T12:00:00+01:00,6546.6,6555.1,6544.2,6550.1,,66.74434776974252,46.9001701703757,56.82225897005911,48.26262399313187,
2019-01-10T13:00:00+01:00,6549.7,6561.7,6540.8,6555.7,,66.17650049312819,46.58508773346105,56.38079411329462,49.450427772784444,
2019-01-10T14:00:00+01:00,6555.5,6565,6548.8,6551.7,,65.56939403182604,46.24456803381833,55.90698103282219,49.653981706440206,
2019-01-10T15:00:00+01:00,6551.8,6557.7,6515.5,6527.2,,65.24993380233576,45.33488192827953,55.292407865307645,46.24378539484542,
2019-01-10T16:00:00+01:00,6527.3,6589.9,6524.2,6585.1,,64.69663696533878,45.41476937657325,55.055703170956015,49.75354275709084,
2019-01-10T17:00:00+01:00,6585.4,6597.9,6571.8,6593.8,,64.57688010717183,45.41456810353006,54.995724105350945,56.90807471545408,
2019-01-10T18:00:00+01:00,6594,6616.9,6581.3,6606.5,,64.69919911681352,45.413616219112015,55.056407667962766,58.72365665139864,
2019-01-10T19:00:00+01:00,6606.3,6607.7,6553.5,6577.7,,64.39859566923452,45.31477089413731,54.85668328168592,56.59768656910421,
2019-01-10T20:00:00+01:00,6577.5,6616.3,6577,6600.9,,64.1707215005031,45.33286474393074,54.751793122216924,55.33766111574469,
2019-01-10T21:00:00+01:00,6600.6,6626.4,6597.3,6619.6,,64.1578506875629,45.3354475300415,54.7466491088022,58.66253851122224,
2019-01-10T22:00:00+01:00,6625.4,6629.4,6610.9,6615.4,,64.14719561731737,45.33662528153066,54.74191044942401,59.60424184721036,
2019-01-10T23:00:00+01:00,6614.1,6614.1,6614.1,6614.1,,64.07024273796017,45.34699583979352,54.70861928887685,59.00260353205691,
2019-01-11T00:00:00+01:00,6613.9,6613.9,6600.3,6604.3,,63.844726662311366,45.35582972505623,54.6002781936838,57.75544737012607,
2019-01-11T01:00:00+01:00,6604.6,6619.5,6603.5,6609.1,,63.37667761451722,45.47723578850524,54.42695670151123,57.06305797544171,
2019-01-11T02:00:00+01:00,6609.5,6615.4,6596,6604.5,,63.336281293402436,45.47010625116751,54.40319377228497,56.93642425526565,
2019-01-11T03:00:00+01:00,6604.6,6609,6592.6,6600,,62.84138219369051,45.54714978822123,54.19426599095587,55.870146564058984,
2019-01-11T04:00:00+01:00,6599.9,6604.4,6593.5,6601.3,,62.090310514901006,45.77407799436607,53.932194254633536,55.46656895711999,
2019-01-11T05:00:00+01:00,6601.4,6608,6599.6,6602.1,,61.56213624793574,45.91302975677243,53.737583002354086,55.674258611833245,
2019-01-11T06:00:00+01:00,6602.3,6604.9,6600.1,6602.5,,60.99609075132645,46.08794975478877,53.54202025305761,55.797639760753555,
2019-01-11T07:00:00+01:00,6602.6,6609.3,6601.4,6608.9,,60.728475019613114,46.16995416375826,53.44921459168569,56.52748668685605,
2019-01-11T08:00:00+01:00,6608.5,6615.4,6603.6,6610,,60.69698516355223,46.176470266438315,53.43672771499527,57.3345549963849,
2019-01-11T09:00:00+01:00,6609.9,6620.3,6599.3,6615.3,,60.75861839370675,46.16008840229593,53.45935339800134,58.0389559269765,
2019-01-11T10:00:00+01:00,6615.1,6618.6,6606.6,6610.5,,60.86869784604388,46.16225801141632,53.5154779287301,57.876998727984315,
2019-01-11T11:00:00+01:00,6610.8,6612.4,6594.4,6603.3,,60.956164578529346,46.271520182930196,53.61384238072977,56.02813820325947,
2019-01-11T12:00:00+01:00,6603.4,6606.8,6591.4,6596.3,,60.9767256731523,46.38284884748403,53.679787260318164,53.88547684485735,
2019-01-11T13:00:00+01:00,6596.4,6599.3,6587,6587,,60.95336999070295,46.493680143471835,53.723525067087394,51.51832337055119,
2019-01-11T14:00:00+01:00,6587.3,6593.5,6576.9,6586.3,,60.95364623389533,46.38533441223818,53.66949032306675,50.092604888693344,
2019-01-11T15:00:00+01:00,6586,6590.4,6560.1,6576,,60.999801401478486,46.00070816920776,53.500254785343124,48.55494793187627,
2019-01-11T16:00:00+01:00,6576.3,6593.9,6560.6,6591.4,,60.99588553255861,46.12316190130296,53.559523716930784,49.30735844825437,
2019-01-11T17:00:00+01:00,6591.6,6595.2,6569.9,6589.3,,60.97645122176019,46.264007608666425,53.62022941521331,51.19634761492179,
2019-01-11T18:00:00+01:00,6589.2,6605.1,6585.7,6598.9,,60.94431181871826,46.65638435115359,53.800348084935926,52.20260530883978,
2019-01-11T19:00:00+01:00,6598.8,6600.2,6572.2,6579.7,,60.826393571014144,46.922531002050185,53.874462286532165,50.81842961505181,
2019-01-11T20:00:00+01:00,6579.9,6595.7,6573.9,6587.8,,60.75614345104098,47.15259639006798,53.95436992055448,49.23290102012936,
2019-01-11T21:00:00+01:00,6587.9,6605.5,6586.9,6601.1,,60.707035556099626,47.55137639572088,54.12920597591025,52.04129259417932,
2019-01-11T22:00:00+01:00,6601.6,6604.1,6598.9,6602.3,,60.685184463997636,47.885843245558824,54.28551385477823,53.89207087493579,
2019-01-14T00:00:00+01:00,6584.3,6591.1,6567.5,6568.3,,60.908342698329875,47.37835726816988,54.14334998324988,49.690875897558,
2019-01-14T01:00:00+01:00,6568.1,6572.8,6565.5,6570.8,,61.04467687518114,47.05835769018364,54.05151728268239,45.676039980810934,
2019-01-14T02:00:00+01:00,6570.5,6573.8,6536.4,6542,,61.38038460013896,46.52901877865467,53.95470168939681,43.03676439934343,
2019-01-14T03:00:00+01:00,6542.1,6543.1,6533.9,6539.8,,61.830846228211556,45.107809504357775,53.469327866284665,39.856322678329505,
2019-01-14T04:00:00+01:00,6539.6,6539.9,6531.4,6537.9,,62.05546849951968,43.802144888690265,52.92880669410497,39.46785979549266,
2019-01-14T05:00:00+01:00,6538,6541.9,6537.3,6539.5,,61.93697961500801,42.74366635118281,52.34032298309541,39.530573637181405,
2019-01-14T06:00:00+01:00,6539.6,6544,6532,6533.6,,62.205309822083784,41.602242969759466,51.903776395921625,39.17217149998727,
2019-01-14T07:00:00+01:00,6533.6,6538,6523.5,6531.1,,62.19462086275577,40.48290437654204,51.338762619648904,38.31113493715398,
2019-01-14T08:00:00+01:00,6531,6537,6528.6,6530,,61.86260092853836,39.506722483813384,50.68466170617587,37.937588785544506,
2019-01-14T09:00:00+01:00,6530.5,6550.6,6525,6539,,61.37419986618789,38.923337064853776,50.14876846552083,39.374341227032986,
2019-01-14T10:00:00+01:00,6539.3,6550,6534.5,6536.4,,60.86562465375822,38.341283580036375,49.603454116897296,40.62207451432104,
2019-01-14T11:00:00+01:00,6536.1,6538.4,6515.5,6521.5,,60.61754450695336,37.43288832143363,49.025216414193494,38.655062497561346,
2019-01-14T12:00:00+01:00,6521.6,6531.1,6516.8,6531.1,,60.098965997480974,36.94257053539975,48.52076826644036,38.65739851767376,
2019-01-14T13:00:00+01:00,6531.4,6540.8,6526.6,6529.8,,59.62476912570018,36.4532592555224,48.03901419061129,40.1709864543682,
2019-01-14T14:00:00+01:00,6529.9,6547.5,6529.5,6542.9,,59.157218226294866,36.27759379281037,47.71740600955262,42.21298819696743,
2019-01-14T15:00:00+01:00,6542.8,6543.4,6511.4,6521.6,,58.67724445805443,35.80963219834659,47.24343832820051,41.941779296136815,
2019-01-14T16:00:00+01:00,6522.4,6566.3,6517.1,6560,,58.283169082556284,35.8641826904327,47.07367588649449,44.730846519844945,
2019-01-14T17:00:00+01:00,6559.8,6567.1,6543.1,6555.5,,57.820196945456836,35.92116758595666,46.87068226570675,49.46078669835947,
2019-01-14T18:00:00+01:00,6555.6,6566.3,6548.6,6556.8,,57.217074469165645,36.05634963590462,46.63671205253513,49.09910150954697,
2019-01-14T19:00:00+01:00,6556.6,6568.6,6550.8,6558.6,,56.58402603993678,36.23449667819481,46.409261359065795,49.49039958348871,
2019-01-14T20:00:00+01:00,6558.4,6562.4,6544.1,6560.6,,55.80693827280696,36.51888042436421,46.162909348585586,49.98430995983426,
2019-01-14T21:00:00+01:00,6560.9,6564.5,6533.5,6540.2,,54.9486758857166,36.67394713870226,45.81131151220943,47.71185133142609,
2019-01-14T22:00:00+01:00,6541,6541,6529.5,6536,,54.27270662897816,36.71962476859287,45.49616569878552,44.69349615665827,
2019-01-15T00:00:00+01:00,6534.4,6542.1,6531.6,6540.9,,53.81345674944846,36.754667921013635,45.28406233523105,44.922240836224915,
2019-01-15T01:00:00+01:00,6541,6559.1,6540.6,6555.9,,53.78176946970636,36.76041514228032,45.27109230599334,47.692075693084156,
2019-01-15T02:00:00+01:00,6556,6583.7,6553.5,6576,,54.201499596624814,36.61105380898826,45.40627670280654,52.1702491374766,
2019-01-15T03:00:00+01:00,6575.9,6588.2,6575.5,6577.6,,54.8025641393476,36.470918552260535,45.63674134580407,54.7709816086586,
